fit_id,db_name,trial_start,trial_stop,num_trials,script_name,commit,fit_model,ref_model,disc,fit_method
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.8922,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.6912,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,10.0125,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0918,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4119,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.5119,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0318,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.9587,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7814,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1965,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.3413,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.5316,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.8520,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.6912,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.5119,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8215,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.8622,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,11.0428,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2116,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.7972,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9984,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.6712,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.9415,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.5016,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.7822,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0618,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.8817,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.8917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6594,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.5414,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.9156,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.0420,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.8512,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.3811,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.6412,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.2113,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9017,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.9115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.6512,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.5524,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4116,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.3166,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.0510,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4414,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2149,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.5464,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9717,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,11.1128,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.8612,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.2921,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.3011,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.8020,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.8479,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1715,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.7919,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.7019,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7317,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.6422,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1515,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9717,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4619,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4719,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.9115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1265,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8315,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7014,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2518,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4314,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7114,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.8225,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.5019,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.3273,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.6214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.9420,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7514,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.8725,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.3118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.4411,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8415,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.1418,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7467,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.6024,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.7919,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.3918,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.8417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9317,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4916,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.0713,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.1020,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.5816,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2616,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.5416,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6719,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2218,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.2913,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.9120,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6219,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4183,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2016,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.7819,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.3618,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0718,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2366,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.8517,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.2298,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,10.3026,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.8953,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.8817,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.1818,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4714,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.5924,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.0423,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.8720,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0315,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2518,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4714,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.0195,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.4621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2885,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2718,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.6224,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,10.3726,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.1620,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.6917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4566,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.3616,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0818,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0018,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.2721,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.6017,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.6214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.1118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.3518,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0068,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1015,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.8225,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2916,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.1920,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7114,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.4321,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.6650,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4016,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.4221,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.7672,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.5621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.9115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7617,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0915,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.5711,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8681,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0718,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.5011,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.5621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.3516,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.4821,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,10.7027,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1715,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4816,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.7612,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.0918,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.9212,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.3018,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.3721,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.3413,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.6154,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8015,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.5269,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2216,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.2521,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.2621,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7617,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.9720,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.3018,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4819,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.2721,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4916,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.8922,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9217,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.8820,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4219,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,9.2823,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.3118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6219,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1115,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2666,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.6514,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.4411,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.1420,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.8612,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2216,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9017,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8515,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.5616,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4716,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9117,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.1118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1215,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.3916,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.7817,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4014,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.3913,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.5419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0665,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.1018,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.8250,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4219,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7614,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4619,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.7812,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.3116,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1315,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.4021,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2018,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1415,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0315,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.5321,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.7314,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.1485,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.7419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2118,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2616,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.2718,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2966,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4014,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.5650,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4319,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.9815,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.3082,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.4319,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.6419,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8315,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.6014,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.8012,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.3821,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.5714,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4616,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0715,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.7412,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.0813,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,7.1218,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.3421,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.5214,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.0515,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.9712,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.5764,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.7662,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.4816,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.8515,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,4.7712,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.8917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.6917,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.5721,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,8.7372,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.4914,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,5.3413,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.1615,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.9417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.5516,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.2016,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.6417,max_pp
1,db2.h5,-1,-1,500,max_pp_fit.m,7427db0,lin,nonlin,6.6017,max_pp
